source,target,weight
Blue-green algae,Navicula avenacea,0.0
Cyclotella sp.,Navicula avenacea,0.0
Oedogonium spp.,Navicula avenacea,0.0
Ulothrix spp.,Navicula avenacea,0.0
Unknown green algae,Navicula avenacea,0.0
Ameletopsis perscitus,Navicula avenacea,0.0
Amphipoda type 'purple',Navicula avenacea,0.0
Aoteapsyche raruraru,Navicula avenacea,0.0
Aphrophila neozelandicus,Navicula avenacea,0.0
Austroperla cyrene,Navicula avenacea,0.0
Austrosimulium australense,Navicula avenacea,0.0
Coloburiscus humeralis,Navicula avenacea,0.0
Cricotopus sp. Type 'pale',Navicula avenacea,0.0
Cristaperla fimbria,Navicula avenacea,0.0
Deleatidum lilli,Navicula avenacea,0.0
Eukieflidriella brundini,Navicula avenacea,0.0
Hudsonema amabilis,Navicula avenacea,0.0
Hydora nitida,Navicula avenacea,0.0
Hydraena homolaena,Navicula avenacea,0.0
Hydrobiosella stenocerca,Navicula avenacea,0.0
Hydrobiosis sp.,Navicula avenacea,0.0
Hydrophilidae,Navicula avenacea,0.0
Isopoda,Navicula avenacea,0.0
Lumbriculiid type 'II',Navicula avenacea,0.0
Maoridiamesia sp.,Navicula avenacea,0.0
Megaleptoperla grandis,Navicula avenacea,0.0
Naonella forsythii,Navicula avenacea,0.0
Paracalliope fluviatalus,Navicula avenacea,0.0
Podaena sp.,Navicula avenacea,0.0
Potamopyrgus antipodarum,Navicula avenacea,0.0
Pycnocentria evecta,Navicula avenacea,0.0
Rhabdomastrix sp.,Navicula avenacea,0.0
Scirtidae type 'broad',Navicula avenacea,0.0
Stenoperla prasinia,Navicula avenacea,0.0
Stictocladius sp.,Navicula avenacea,0.0
Tanypodini sp.,Navicula avenacea,0.0
Tanytarsini sp.,Navicula avenacea,0.0
Tiphobiosis montana,Navicula avenacea,0.0
Zelandobius confusus,Navicula avenacea,0.0
Zelandoperla fenestrata,Navicula avenacea,0.0
Paranephrops zelandicus,Navicula avenacea,0.0
Salmo trutta,Navicula avenacea,0.0
Galaxias brevipennis,Navicula avenacea,0.0
Terrestrial invertebrate remains,Navicula placentula,0.0
Terrestrial plant material,Navicula placentula,0.0
Unidentified organic detritus,Navicula placentula,0.0
Achnanthes lanceolata,Navicula placentula,0.0
Cocconeis placentual,Navicula placentula,0.0
Cymbella aspera,Navicula placentula,0.0
Epithemis turgida,Navicula placentula,0.0
Fragilaria vaucheriae,Navicula placentula,0.0
Frustulia rhomboides,Navicula placentula,0.0
Gomphoneis herculeana var. robusta,Navicula placentula,0.0
Gomphonema angustatum,Navicula placentula,0.0
Gomphonema parvulum,Navicula placentula,0.0
Gomphonema sp. II,Navicula placentula,0.0
Gomphonema subclavatum,Navicula placentula,0.0
Gomphonema truncatum,Navicula placentula,0.0
Melosira granulata,Navicula placentula,0.0
Navicula avenacea,Navicula placentula,0.0
Navicula placentula,Navicula placentula,0.0
Nitzschia linearis,Navicula placentula,0.0
Pinnularia borealis,Navicula placentula,0.0
Rhoicosphenia curvata,Navicula placentula,0.0
Surirella elegans,Navicula placentula,0.0
Synedra rumpens,Navicula placentula,0.0
Synedra ulna,Navicula placentula,0.0
Tabellaria flocculosa,Navicula placentula,0.0
Batrachospermum spp.,Navicula placentula,0.0
Blue-green algae,Navicula placentula,0.0
Cyclotella sp.,Navicula placentula,0.0
Oedogonium spp.,Navicula placentula,0.0
Ulothrix spp.,Navicula placentula,0.0
Unknown green algae,Navicula placentula,0.0
Ameletopsis perscitus,Navicula placentula,0.0
Amphipoda type 'purple',Navicula placentula,0.0
Aoteapsyche raruraru,Navicula placentula,0.0
Aphrophila neozelandicus,Navicula placentula,0.0
Austroperla cyrene,Navicula placentula,0.0
Austrosimulium australense,Navicula placentula,0.0
Coloburiscus humeralis,Navicula placentula,0.0
Cricotopus sp. Type 'pale',Navicula placentula,0.0
Cristaperla fimbria,Navicula placentula,0.0
Deleatidum lilli,Navicula placentula,0.0
Eukieflidriella brundini,Navicula placentula,0.0
Hudsonema amabilis,Navicula placentula,0.0
Hydora nitida,Navicula placentula,0.0
Hydraena homolaena,Navicula placentula,0.0
Hydrobiosella stenocerca,Navicula placentula,0.0
Hydrobiosis sp.,Navicula placentula,0.0
Hydrophilidae,Navicula placentula,0.0
Isopoda,Navicula placentula,0.0
Lumbriculiid type 'II',Navicula placentula,0.0
Maoridiamesia sp.,Navicula placentula,0.0
Megaleptoperla grandis,Navicula placentula,0.0
Naonella forsythii,Navicula placentula,0.0
Paracalliope fluviatalus,Navicula placentula,0.0
Podaena sp.,Navicula placentula,0.0
Potamopyrgus antipodarum,Navicula placentula,0.0
Pycnocentria evecta,Navicula placentula,0.0
Rhabdomastrix sp.,Navicula placentula,0.0
Scirtidae type 'broad',Navicula placentula,0.0
Stenoperla prasinia,Navicula placentula,0.0
Stictocladius sp.,Navicula placentula,0.0
Tanypodini sp.,Navicula placentula,0.0
Tanytarsini sp.,Navicula placentula,0.0
Tiphobiosis montana,Navicula placentula,0.0
Zelandobius confusus,Navicula placentula,0.0
Zelandoperla fenestrata,Navicula placentula,0.0
Paranephrops zelandicus,Navicula placentula,0.0
Salmo trutta,Navicula placentula,0.0
Galaxias brevipennis,Navicula placentula,0.0
Terrestrial invertebrate remains,Nitzschia linearis,0.0
Terrestrial plant material,Nitzschia linearis,0.0
Unidentified organic detritus,Nitzschia linearis,0.0
Achnanthes lanceolata,Nitzschia linearis,0.0
Cocconeis placentual,Nitzschia linearis,0.0
Cymbella aspera,Nitzschia linearis,0.0
Epithemis turgida,Nitzschia linearis,0.0
Fragilaria vaucheriae,Nitzschia linearis,0.0
Frustulia rhomboides,Nitzschia linearis,0.0
Gomphoneis herculeana var. robusta,Nitzschia linearis,0.0
Gomphonema angustatum,Nitzschia linearis,0.0
Gomphonema parvulum,Nitzschia linearis,0.0
Gomphonema sp. II,Nitzschia linearis,0.0
Gomphonema subclavatum,Nitzschia linearis,0.0
Gomphonema truncatum,Nitzschia linearis,0.0
Melosira granulata,Nitzschia linearis,0.0
Navicula avenacea,Nitzschia linearis,0.0
Navicula placentula,Nitzschia linearis,0.0
Nitzschia linearis,Nitzschia linearis,0.0
Pinnularia borealis,Nitzschia linearis,0.0
Rhoicosphenia curvata,Nitzschia linearis,0.0
Surirella elegans,Nitzschia linearis,0.0
Synedra rumpens,Nitzschia linearis,0.0
Synedra ulna,Nitzschia linearis,0.0
Tabellaria flocculosa,Nitzschia linearis,0.0
Batrachospermum spp.,Nitzschia linearis,0.0
Blue-green algae,Nitzschia linearis,0.0
Cyclotella sp.,Nitzschia linearis,0.0
Oedogonium spp.,Nitzschia linearis,0.0
Ulothrix spp.,Nitzschia linearis,0.0
Unknown green algae,Nitzschia linearis,0.0
Ameletopsis perscitus,Nitzschia linearis,0.0
Amphipoda type 'purple',Nitzschia linearis,0.0
Aoteapsyche raruraru,Nitzschia linearis,0.0
Aphrophila neozelandicus,Nitzschia linearis,0.0
Austroperla cyrene,Nitzschia linearis,0.0
Austrosimulium australense,Nitzschia linearis,0.0
Coloburiscus humeralis,Nitzschia linearis,0.0
Cricotopus sp. Type 'pale',Nitzschia linearis,0.0
Cristaperla fimbria,Nitzschia linearis,0.0
Deleatidum lilli,Nitzschia linearis,0.0
Eukieflidriella brundini,Nitzschia linearis,0.0
Hudsonema amabilis,Nitzschia linearis,0.0
Hydora nitida,Nitzschia linearis,0.0
Hydraena homolaena,Nitzschia linearis,0.0
Hydrobiosella stenocerca,Nitzschia linearis,0.0
Hydrobiosis sp.,Nitzschia linearis,0.0
Hydrophilidae,Nitzschia linearis,0.0
Isopoda,Nitzschia linearis,0.0
Lumbriculiid type 'II',Nitzschia linearis,0.0
Maoridiamesia sp.,Nitzschia linearis,0.0
Megaleptoperla grandis,Nitzschia linearis,0.0
Naonella forsythii,Nitzschia linearis,0.0
Paracalliope fluviatalus,Nitzschia linearis,0.0
Podaena sp.,Nitzschia linearis,0.0
Potamopyrgus antipodarum,Nitzschia linearis,0.0
Pycnocentria evecta,Nitzschia linearis,0.0
Rhabdomastrix sp.,Nitzschia linearis,0.0
Scirtidae type 'broad',Nitzschia linearis,0.0
Stenoperla prasinia,Nitzschia linearis,0.0
Stictocladius sp.,Nitzschia linearis,0.0
Tanypodini sp.,Nitzschia linearis,0.0
Tanytarsini sp.,Nitzschia linearis,0.0
Tiphobiosis montana,Nitzschia linearis,0.0
Zelandobius confusus,Nitzschia linearis,0.0
Zelandoperla fenestrata,Nitzschia linearis,0.0
Paranephrops zelandicus,Nitzschia linearis,0.0
Salmo trutta,Nitzschia linearis,0.0
Galaxias brevipennis,Nitzschia linearis,0.0
Terrestrial invertebrate remains,Pinnularia borealis,0.0
Terrestrial plant material,Pinnularia borealis,0.0
Unidentified organic detritus,Pinnularia borealis,0.0
Achnanthes lanceolata,Pinnularia borealis,0.0
Cocconeis placentual,Pinnularia borealis,0.0
Cymbella aspera,Pinnularia borealis,0.0
Epithemis turgida,Pinnularia borealis,0.0
Fragilaria vaucheriae,Pinnularia borealis,0.0
Frustulia rhomboides,Pinnularia borealis,0.0
Gomphoneis herculeana var. robusta,Pinnularia borealis,0.0
Gomphonema angustatum,Pinnularia borealis,0.0
Gomphonema parvulum,Pinnularia borealis,0.0
Gomphonema sp. II,Pinnularia borealis,0.0
Gomphonema subclavatum,Pinnularia borealis,0.0
Gomphonema truncatum,Pinnularia borealis,0.0
Melosira granulata,Pinnularia borealis,0.0
Navicula avenacea,Pinnularia borealis,0.0
Navicula placentula,Pinnularia borealis,0.0
Nitzschia linearis,Pinnularia borealis,0.0
Pinnularia borealis,Pinnularia borealis,0.0
Rhoicosphenia curvata,Pinnularia borealis,0.0
Surirella elegans,Pinnularia borealis,0.0
Synedra rumpens,Pinnularia borealis,0.0
Synedra ulna,Pinnularia borealis,0.0
Tabellaria flocculosa,Pinnularia borealis,0.0
Batrachospermum spp.,Pinnularia borealis,0.0
Blue-green algae,Pinnularia borealis,0.0
Cyclotella sp.,Pinnularia borealis,0.0
Oedogonium spp.,Pinnularia borealis,0.0
Ulothrix spp.,Pinnularia borealis,0.0
Unknown green algae,Pinnularia borealis,0.0
Ameletopsis perscitus,Pinnularia borealis,0.0
Amphipoda type 'purple',Pinnularia borealis,0.0
Aoteapsyche raruraru,Pinnularia borealis,0.0
Aphrophila neozelandicus,Pinnularia borealis,0.0
Austroperla cyrene,Pinnularia borealis,0.0
Austrosimulium australense,Pinnularia borealis,0.0
Coloburiscus humeralis,Pinnularia borealis,0.0
Cricotopus sp. Type 'pale',Pinnularia borealis,0.0
Cristaperla fimbria,Pinnularia borealis,0.0
Deleatidum lilli,Pinnularia borealis,0.0
Eukieflidriella brundini,Pinnularia borealis,0.0
Hudsonema amabilis,Pinnularia borealis,0.0
Hydora nitida,Pinnularia borealis,0.0
Hydraena homolaena,Pinnularia borealis,0.0
Hydrobiosella stenocerca,Pinnularia borealis,0.0
Hydrobiosis sp.,Pinnularia borealis,0.0
Hydrophilidae,Pinnularia borealis,0.0
Isopoda,Pinnularia borealis,0.0
Lumbriculiid type 'II',Pinnularia borealis,0.0
Maoridiamesia sp.,Pinnularia borealis,0.0
Megaleptoperla grandis,Pinnularia borealis,0.0
Naonella forsythii,Pinnularia borealis,0.0
Paracalliope fluviatalus,Pinnularia borealis,0.0
Podaena sp.,Pinnularia borealis,0.0
Potamopyrgus antipodarum,Pinnularia borealis,0.0
Pycnocentria evecta,Pinnularia borealis,0.0
Rhabdomastrix sp.,Pinnularia borealis,0.0
Scirtidae type 'broad',Pinnularia borealis,0.0
Stenoperla prasinia,Pinnularia borealis,0.0
Stictocladius sp.,Pinnularia borealis,0.0
Tanypodini sp.,Pinnularia borealis,0.0
Tanytarsini sp.,Pinnularia borealis,0.0
Tiphobiosis montana,Pinnularia borealis,0.0
Zelandobius confusus,Pinnularia borealis,0.0
Zelandoperla fenestrata,Pinnularia borealis,0.0
Paranephrops zelandicus,Pinnularia borealis,0.0
Salmo trutta,Pinnularia borealis,0.0
Galaxias brevipennis,Pinnularia borealis,0.0
Terrestrial invertebrate remains,Rhoicosphenia curvata,0.0
Terrestrial plant material,Rhoicosphenia curvata,0.0
Unidentified organic detritus,Rhoicosphenia curvata,0.0
Achnanthes lanceolata,Rhoicosphenia curvata,0.0
Cocconeis placentual,Rhoicosphenia curvata,0.0
Cymbella aspera,Rhoicosphenia curvata,0.0
Epithemis turgida,Rhoicosphenia curvata,0.0
Fragilaria vaucheriae,Rhoicosphenia curvata,0.0
Frustulia rhomboides,Rhoicosphenia curvata,0.0
Gomphoneis herculeana var. robusta,Rhoicosphenia curvata,0.0
Gomphonema angustatum,Rhoicosphenia curvata,0.0
Gomphonema parvulum,Rhoicosphenia curvata,0.0
Gomphonema sp. II,Rhoicosphenia curvata,0.0
Gomphonema subclavatum,Rhoicosphenia curvata,0.0
Gomphonema truncatum,Rhoicosphenia curvata,0.0
Melosira granulata,Rhoicosphenia curvata,0.0
Navicula avenacea,Rhoicosphenia curvata,0.0
Navicula placentula,Rhoicosphenia curvata,0.0
Nitzschia linearis,Rhoicosphenia curvata,0.0
Pinnularia borealis,Rhoicosphenia curvata,0.0
Rhoicosphenia curvata,Rhoicosphenia curvata,0.0
Surirella elegans,Rhoicosphenia curvata,0.0
Synedra rumpens,Rhoicosphenia curvata,0.0
Synedra ulna,Rhoicosphenia curvata,0.0
Tabellaria flocculosa,Rhoicosphenia curvata,0.0
Batrachospermum spp.,Rhoicosphenia curvata,0.0
Blue-green algae,Rhoicosphenia curvata,0.0
Cyclotella sp.,Rhoicosphenia curvata,0.0
Oedogonium spp.,Rhoicosphenia curvata,0.0
Ulothrix spp.,Rhoicosphenia curvata,0.0
Unknown green algae,Rhoicosphenia curvata,0.0
Ameletopsis perscitus,Rhoicosphenia curvata,0.0
Amphipoda type 'purple',Rhoicosphenia curvata,0.0
Aoteapsyche raruraru,Rhoicosphenia curvata,0.0
Aphrophila neozelandicus,Rhoicosphenia curvata,0.0
Austroperla cyrene,Rhoicosphenia curvata,0.0
Austrosimulium australense,Rhoicosphenia curvata,0.0
Coloburiscus humeralis,Rhoicosphenia curvata,0.0
Cricotopus sp. Type 'pale',Rhoicosphenia curvata,0.0
Cristaperla fimbria,Rhoicosphenia curvata,0.0
Deleatidum lilli,Rhoicosphenia curvata,0.0
Eukieflidriella brundini,Rhoicosphenia curvata,0.0
Hudsonema amabilis,Rhoicosphenia curvata,0.0
Hydora nitida,Rhoicosphenia curvata,0.0
Hydraena homolaena,Rhoicosphenia curvata,0.0
Hydrobiosella stenocerca,Rhoicosphenia curvata,0.0
Hydrobiosis sp.,Rhoicosphenia curvata,0.0
Hydrophilidae,Rhoicosphenia curvata,0.0
Isopoda,Rhoicosphenia curvata,0.0
Lumbriculiid type 'II',Rhoicosphenia curvata,0.0
Maoridiamesia sp.,Rhoicosphenia curvata,0.0
Megaleptoperla grandis,Rhoicosphenia curvata,0.0
Naonella forsythii,Rhoicosphenia curvata,0.0
Paracalliope fluviatalus,Rhoicosphenia curvata,0.0
Podaena sp.,Rhoicosphenia curvata,0.0
Potamopyrgus antipodarum,Rhoicosphenia curvata,0.0
Pycnocentria evecta,Rhoicosphenia curvata,0.0
Rhabdomastrix sp.,Rhoicosphenia curvata,0.0
Scirtidae type 'broad',Rhoicosphenia curvata,0.0
Stenoperla prasinia,Rhoicosphenia curvata,0.0
Stictocladius sp.,Rhoicosphenia curvata,0.0
Tanypodini sp.,Rhoicosphenia curvata,0.0
Tanytarsini sp.,Rhoicosphenia curvata,0.0
Tiphobiosis montana,Rhoicosphenia curvata,0.0
Zelandobius confusus,Rhoicosphenia curvata,0.0
Zelandoperla fenestrata,Rhoicosphenia curvata,0.0
Paranephrops zelandicus,Rhoicosphenia curvata,0.0
Salmo trutta,Rhoicosphenia curvata,0.0
Galaxias brevipennis,Rhoicosphenia curvata,0.0
Terrestrial invertebrate remains,Surirella elegans,0.0
Terrestrial plant material,Surirella elegans,0.0
Unidentified organic detritus,Surirella elegans,0.0
Achnanthes lanceolata,Surirella elegans,0.0
Cocconeis placentual,Surirella elegans,0.0
Cymbella aspera,Surirella elegans,0.0
Epithemis turgida,Surirella elegans,0.0
Fragilaria vaucheriae,Surirella elegans,0.0
Frustulia rhomboides,Surirella elegans,0.0
Gomphoneis herculeana var. robusta,Surirella elegans,0.0
Gomphonema angustatum,Surirella elegans,0.0
Gomphonema parvulum,Surirella elegans,0.0
Gomphonema sp. II,Surirella elegans,0.0
Gomphonema subclavatum,Surirella elegans,0.0
Gomphonema truncatum,Surirella elegans,0.0
Melosira granulata,Surirella elegans,0.0
Navicula avenacea,Surirella elegans,0.0
Navicula placentula,Surirella elegans,0.0
Nitzschia linearis,Surirella elegans,0.0
Pinnularia borealis,Surirella elegans,0.0
Rhoicosphenia curvata,Surirella elegans,0.0
Surirella elegans,Surirella elegans,0.0
Synedra rumpens,Surirella elegans,0.0
Synedra ulna,Surirella elegans,0.0
Tabellaria flocculosa,Surirella elegans,0.0
Batrachospermum spp.,Surirella elegans,0.0
Blue-green algae,Surirella elegans,0.0
Cyclotella sp.,Surirella elegans,0.0
Oedogonium spp.,Surirella elegans,0.0
Ulothrix spp.,Surirella elegans,0.0
Unknown green algae,Surirella elegans,0.0
Ameletopsis perscitus,Surirella elegans,0.0
Amphipoda type 'purple',Surirella elegans,0.0
Aoteapsyche raruraru,Surirella elegans,0.0
Aphrophila neozelandicus,Surirella elegans,0.0
Austroperla cyrene,Surirella elegans,0.0
Austrosimulium australense,Surirella elegans,0.0
Coloburiscus humeralis,Surirella elegans,0.0
Cricotopus sp. Type 'pale',Surirella elegans,0.0
Cristaperla fimbria,Surirella elegans,0.0
Deleatidum lilli,Surirella elegans,0.0
Eukieflidriella brundini,Surirella elegans,0.0
Hudsonema amabilis,Surirella elegans,0.0
Hydora nitida,Surirella elegans,0.0
Hydraena homolaena,Surirella elegans,0.0
Hydrobiosella stenocerca,Surirella elegans,0.0
Hydrobiosis sp.,Surirella elegans,0.0
Hydrophilidae,Surirella elegans,0.0
Isopoda,Surirella elegans,0.0
Lumbriculiid type 'II',Surirella elegans,0.0
Maoridiamesia sp.,Surirella elegans,0.0
Megaleptoperla grandis,Surirella elegans,0.0
Naonella forsythii,Surirella elegans,0.0
Paracalliope fluviatalus,Surirella elegans,0.0
Podaena sp.,Surirella elegans,0.0
Potamopyrgus antipodarum,Surirella elegans,0.0
Pycnocentria evecta,Surirella elegans,0.0
Rhabdomastrix sp.,Surirella elegans,0.0
Scirtidae type 'broad',Surirella elegans,0.0
Stenoperla prasinia,Surirella elegans,0.0
Stictocladius sp.,Surirella elegans,0.0
Tanypodini sp.,Surirella elegans,0.0
Tanytarsini sp.,Surirella elegans,0.0
Tiphobiosis montana,Surirella elegans,0.0
Zelandobius confusus,Surirella elegans,0.0
Zelandoperla fenestrata,Surirella elegans,0.0
Paranephrops zelandicus,Surirella elegans,0.0
Salmo trutta,Surirella elegans,0.0
Galaxias brevipennis,Surirella elegans,0.0
Terrestrial invertebrate remains,Synedra rumpens,0.0
Terrestrial plant material,Synedra rumpens,0.0
Unidentified organic detritus,Synedra rumpens,0.0
Achnanthes lanceolata,Synedra rumpens,0.0
Cocconeis placentual,Synedra rumpens,0.0
Cymbella aspera,Synedra rumpens,0.0
Epithemis turgida,Synedra rumpens,0.0
Fragilaria vaucheriae,Synedra rumpens,0.0
Frustulia rhomboides,Synedra rumpens,0.0
Gomphoneis herculeana var. robusta,Synedra rumpens,0.0
Gomphonema angustatum,Synedra rumpens,0.0
Gomphonema parvulum,Synedra rumpens,0.0
Gomphonema sp. II,Synedra rumpens,0.0
Gomphonema subclavatum,Synedra rumpens,0.0
Gomphonema truncatum,Synedra rumpens,0.0
Melosira granulata,Synedra rumpens,0.0
Navicula avenacea,Synedra rumpens,0.0
Navicula placentula,Synedra rumpens,0.0
Nitzschia linearis,Synedra rumpens,0.0
Pinnularia borealis,Synedra rumpens,0.0
Rhoicosphenia curvata,Synedra rumpens,0.0
Surirella elegans,Synedra rumpens,0.0
Synedra rumpens,Synedra rumpens,0.0
Synedra ulna,Synedra rumpens,0.0
Tabellaria flocculosa,Synedra rumpens,0.0
Batrachospermum spp.,Synedra rumpens,0.0
Blue-green algae,Synedra rumpens,0.0
Cyclotella sp.,Synedra rumpens,0.0
Oedogonium spp.,Synedra rumpens,0.0
Ulothrix spp.,Synedra rumpens,0.0
Unknown green algae,Synedra rumpens,0.0
Ameletopsis perscitus,Synedra rumpens,0.0
Amphipoda type 'purple',Synedra rumpens,0.0
Aoteapsyche raruraru,Synedra rumpens,0.0
Aphrophila neozelandicus,Synedra rumpens,0.0
Austroperla cyrene,Synedra rumpens,0.0
Austrosimulium australense,Synedra rumpens,0.0
Coloburiscus humeralis,Synedra rumpens,0.0
Cricotopus sp. Type 'pale',Synedra rumpens,0.0
Cristaperla fimbria,Synedra rumpens,0.0
Deleatidum lilli,Synedra rumpens,0.0
Eukieflidriella brundini,Synedra rumpens,0.0
Hudsonema amabilis,Synedra rumpens,0.0
Hydora nitida,Synedra rumpens,0.0
Hydraena homolaena,Synedra rumpens,0.0
Hydrobiosella stenocerca,Synedra rumpens,0.0
Hydrobiosis sp.,Synedra rumpens,0.0
Hydrophilidae,Synedra rumpens,0.0
Isopoda,Synedra rumpens,0.0
Lumbriculiid type 'II',Synedra rumpens,0.0
Maoridiamesia sp.,Synedra rumpens,0.0
Megaleptoperla grandis,Synedra rumpens,0.0
Naonella forsythii,Synedra rumpens,0.0
Paracalliope fluviatalus,Synedra rumpens,0.0
Podaena sp.,Synedra rumpens,0.0
Potamopyrgus antipodarum,Synedra rumpens,0.0
Pycnocentria evecta,Synedra rumpens,0.0
Rhabdomastrix sp.,Synedra rumpens,0.0
Scirtidae type 'broad',Synedra rumpens,0.0
Stenoperla prasinia,Synedra rumpens,0.0
Stictocladius sp.,Synedra rumpens,0.0
Tanypodini sp.,Synedra rumpens,0.0
Tanytarsini sp.,Synedra rumpens,0.0
Tiphobiosis montana,Synedra rumpens,0.0
Zelandobius confusus,Synedra rumpens,0.0
Zelandoperla fenestrata,Synedra rumpens,0.0
Paranephrops zelandicus,Synedra rumpens,0.0
Salmo trutta,Synedra rumpens,0.0
Galaxias brevipennis,Synedra rumpens,0.0
Terrestrial invertebrate remains,Synedra ulna,0.0
Terrestrial plant material,Synedra ulna,0.0
Unidentified organic detritus,Synedra ulna,0.0
Achnanthes lanceolata,Synedra ulna,0.0
Cocconeis placentual,Synedra ulna,0.0
Cymbella aspera,Synedra ulna,0.0
Epithemis turgida,Synedra ulna,0.0
Fragilaria vaucheriae,Synedra ulna,0.0
Frustulia rhomboides,Synedra ulna,0.0
Gomphoneis herculeana var. robusta,Synedra ulna,0.0
Gomphonema angustatum,Synedra ulna,0.0
Gomphonema parvulum,Synedra ulna,0.0
Gomphonema sp. II,Synedra ulna,0.0
Gomphonema subclavatum,Synedra ulna,0.0
Gomphonema truncatum,Synedra ulna,0.0
Melosira granulata,Synedra ulna,0.0
Navicula avenacea,Synedra ulna,0.0
Navicula placentula,Synedra ulna,0.0
Nitzschia linearis,Synedra ulna,0.0
Pinnularia borealis,Synedra ulna,0.0
Rhoicosphenia curvata,Synedra ulna,0.0
Surirella elegans,Synedra ulna,0.0
Synedra rumpens,Synedra ulna,0.0
Synedra ulna,Synedra ulna,0.0
Tabellaria flocculosa,Synedra ulna,0.0
Batrachospermum spp.,Synedra ulna,0.0
Blue-green algae,Synedra ulna,0.0
Cyclotella sp.,Synedra ulna,0.0
Oedogonium spp.,Synedra ulna,0.0
Ulothrix spp.,Synedra ulna,0.0
Unknown green algae,Synedra ulna,0.0
Ameletopsis perscitus,Synedra ulna,0.0
Amphipoda type 'purple',Synedra ulna,0.0
Aoteapsyche raruraru,Synedra ulna,0.0
Aphrophila neozelandicus,Synedra ulna,0.0
Austroperla cyrene,Synedra ulna,0.0
Austrosimulium australense,Synedra ulna,0.0
Coloburiscus humeralis,Synedra ulna,0.0
Cricotopus sp. Type 'pale',Synedra ulna,0.0
Cristaperla fimbria,Synedra ulna,0.0
Deleatidum lilli,Synedra ulna,0.0
Eukieflidriella brundini,Synedra ulna,0.0
Hudsonema amabilis,Synedra ulna,0.0
Hydora nitida,Synedra ulna,0.0
Hydraena homolaena,Synedra ulna,0.0
Hydrobiosella stenocerca,Synedra ulna,0.0
Hydrobiosis sp.,Synedra ulna,0.0
Hydrophilidae,Synedra ulna,0.0
Isopoda,Synedra ulna,0.0
Lumbriculiid type 'II',Synedra ulna,0.0
Maoridiamesia sp.,Synedra ulna,0.0
Megaleptoperla grandis,Synedra ulna,0.0
Naonella forsythii,Synedra ulna,0.0
Paracalliope fluviatalus,Synedra ulna,0.0
Podaena sp.,Synedra ulna,0.0
Potamopyrgus antipodarum,Synedra ulna,0.0
Pycnocentria evecta,Synedra ulna,0.0
Rhabdomastrix sp.,Synedra ulna,0.0
Scirtidae type 'broad',Synedra ulna,0.0
Stenoperla prasinia,Synedra ulna,0.0
Stictocladius sp.,Synedra ulna,0.0
Tanypodini sp.,Synedra ulna,0.0
Tanytarsini sp.,Synedra ulna,0.0
Tiphobiosis montana,Synedra ulna,0.0
Zelandobius confusus,Synedra ulna,0.0
Zelandoperla fenestrata,Synedra ulna,0.0
Paranephrops zelandicus,Synedra ulna,0.0
Salmo trutta,Synedra ulna,0.0
Galaxias brevipennis,Synedra ulna,0.0
Terrestrial invertebrate remains,Tabellaria flocculosa,0.0
Terrestrial plant material,Tabellaria flocculosa,0.0
Unidentified organic detritus,Tabellaria flocculosa,0.0
Achnanthes lanceolata,Tabellaria flocculosa,0.0
Cocconeis placentual,Tabellaria flocculosa,0.0
Cymbella aspera,Tabellaria flocculosa,0.0
Epithemis turgida,Tabellaria flocculosa,0.0
Fragilaria vaucheriae,Tabellaria flocculosa,0.0
Frustulia rhomboides,Tabellaria flocculosa,0.0
Gomphoneis herculeana var. robusta,Tabellaria flocculosa,0.0
Gomphonema angustatum,Tabellaria flocculosa,0.0
Gomphonema parvulum,Tabellaria flocculosa,0.0
Gomphonema sp. II,Tabellaria flocculosa,0.0
Gomphonema subclavatum,Tabellaria flocculosa,0.0
Gomphonema truncatum,Tabellaria flocculosa,0.0
Melosira granulata,Tabellaria flocculosa,0.0
Navicula avenacea,Tabellaria flocculosa,0.0
Navicula placentula,Tabellaria flocculosa,0.0
Nitzschia linearis,Tabellaria flocculosa,0.0
Pinnularia borealis,Tabellaria flocculosa,0.0
Rhoicosphenia curvata,Tabellaria flocculosa,0.0
Surirella elegans,Tabellaria flocculosa,0.0
Synedra rumpens,Tabellaria flocculosa,0.0
Synedra ulna,Tabellaria flocculosa,0.0
Tabellaria flocculosa,Tabellaria flocculosa,0.0
Batrachospermum spp.,Tabellaria flocculosa,0.0
Blue-green algae,Tabellaria flocculosa,0.0
Cyclotella sp.,Tabellaria flocculosa,0.0
Oedogonium spp.,Tabellaria flocculosa,0.0
Ulothrix spp.,Tabellaria flocculosa,0.0
Unknown green algae,Tabellaria flocculosa,0.0
Ameletopsis perscitus,Tabellaria flocculosa,0.0
Amphipoda type 'purple',Tabellaria flocculosa,0.0
Aoteapsyche raruraru,Tabellaria flocculosa,0.0
Aphrophila neozelandicus,Tabellaria flocculosa,0.0
Austroperla cyrene,Tabellaria flocculosa,0.0
Austrosimulium australense,Tabellaria flocculosa,0.0
Coloburiscus humeralis,Tabellaria flocculosa,0.0
Cricotopus sp. Type 'pale',Tabellaria flocculosa,0.0
Cristaperla fimbria,Tabellaria flocculosa,0.0
Deleatidum lilli,Tabellaria flocculosa,0.0
Eukieflidriella brundini,Tabellaria flocculosa,0.0
Hudsonema amabilis,Tabellaria flocculosa,0.0
Hydora nitida,Tabellaria flocculosa,0.0
Hydraena homolaena,Tabellaria flocculosa,0.0
Hydrobiosella stenocerca,Tabellaria flocculosa,0.0
