source,target,weight
Prosopium williamsoni,Rhabdochona.3,0.7
Ptychocheilus oregonensis,Rhabdochona.3,0
Rhinichthys cataractae,Rhabdochona.3,0
Richardsonius balteatus,Rhabdochona.3,0
Salmo gairdneri,Rhabdochona.3,14.3
Salvelinus malma,Rhabdochona.3,18.8
Salvelinus namaycush,Rhabdochona.3,0
Host species,Rhabdochona.4,42
Catostomus catostomus,Rhabdochona.4,0
Catostomus macrocheilus,Rhabdochona.4,0
Cottus asper,Rhabdochona.4,0
Cottus cognatus,Rhabdochona.4,0
Lota lota,Rhabdochona.4,0
Mylocheilus caurinus,Rhabdochona.4,0
Oncorhynchus nerka,Rhabdochona.4,0
Oncorhynchus tshawytscha,Rhabdochona.4,0
Prosopium williamsoni,Rhabdochona.4,2.8
Ptychocheilus oregonensis,Rhabdochona.4,0
Rhinichthys cataractae,Rhabdochona.4,0
Richardsonius balteatus,Rhabdochona.4,0
Salmo gairdneri,Rhabdochona.4,0
Salvelinus malma,Rhabdochona.4,0
Salvelinus namaycush,Rhabdochona.4,0
Host species,Rhabdochona.5,43
Catostomus catostomus,Rhabdochona.5,0
Catostomus macrocheilus,Rhabdochona.5,9.3
Cottus asper,Rhabdochona.5,0
Cottus cognatus,Rhabdochona.5,0
Lota lota,Rhabdochona.5,0
Mylocheilus caurinus,Rhabdochona.5,0
Oncorhynchus nerka,Rhabdochona.5,0
Oncorhynchus tshawytscha,Rhabdochona.5,0
Prosopium williamsoni,Rhabdochona.5,0
Ptychocheilus oregonensis,Rhabdochona.5,0
Rhinichthys cataractae,Rhabdochona.5,0
Richardsonius balteatus,Rhabdochona.5,0
Salmo gairdneri,Rhabdochona.5,0
Salvelinus malma,Rhabdochona.5,0
Salvelinus namaycush,Rhabdochona.5,0
Host species,Neoechinorhynchus,44
Catostomus catostomus,Neoechinorhynchus,14.3
Catostomus macrocheilus,Neoechinorhynchus,20.9
Cottus asper,Neoechinorhynchus,0
Cottus cognatus,Neoechinorhynchus,0
Lota lota,Neoechinorhynchus,0
Mylocheilus caurinus,Neoechinorhynchus,0
Oncorhynchus nerka,Neoechinorhynchus,0
Oncorhynchus tshawytscha,Neoechinorhynchus,0
Prosopium williamsoni,Neoechinorhynchus,0
Ptychocheilus oregonensis,Neoechinorhynchus,0
Rhinichthys cataractae,Neoechinorhynchus,0
Richardsonius balteatus,Neoechinorhynchus,0
Salmo gairdneri,Neoechinorhynchus,0
Salvelinus malma,Neoechinorhynchus,0
Salvelinus namaycush,Neoechinorhynchus,0
Host species,Neoechinorhynchus.1,45
Catostomus catostomus,Neoechinorhynchus.1,0
Catostomus macrocheilus,Neoechinorhynchus.1,0
Cottus asper,Neoechinorhynchus.1,0
Cottus cognatus,Neoechinorhynchus.1,0
Lota lota,Neoechinorhynchus.1,0
Mylocheilus caurinus,Neoechinorhynchus.1,0
Oncorhynchus nerka,Neoechinorhynchus.1,5.6
Oncorhynchus tshawytscha,Neoechinorhynchus.1,0
Prosopium williamsoni,Neoechinorhynchus.1,3.4
Ptychocheilus oregonensis,Neoechinorhynchus.1,0
Rhinichthys cataractae,Neoechinorhynchus.1,0
Richardsonius balteatus,Neoechinorhynchus.1,0
Salmo gairdneri,Neoechinorhynchus.1,2
Salvelinus malma,Neoechinorhynchus.1,9.4
Salvelinus namaycush,Neoechinorhynchus.1,23.1
Host species,Octospinifer,46
Catostomus catostomus,Octospinifer,0
Catostomus macrocheilus,Octospinifer,16.3
Cottus asper,Octospinifer,0
Cottus cognatus,Octospinifer,0
Lota lota,Octospinifer,0
Mylocheilus caurinus,Octospinifer,0
Oncorhynchus nerka,Octospinifer,0
Oncorhynchus tshawytscha,Octospinifer,0
Prosopium williamsoni,Octospinifer,0
Ptychocheilus oregonensis,Octospinifer,0
Rhinichthys cataractae,Octospinifer,0
Richardsonius balteatus,Octospinifer,0
Salmo gairdneri,Octospinifer,0
Salvelinus malma,Octospinifer,0
Salvelinus namaycush,Octospinifer,0
Host species,Ergasilus,47
Catostomus catostomus,Ergasilus,0
Catostomus macrocheilus,Ergasilus,0
Cottus asper,Ergasilus,0
Cottus cognatus,Ergasilus,0
Lota lota,Ergasilus,0
Mylocheilus caurinus,Ergasilus,13.6
Oncorhynchus nerka,Ergasilus,38.9
Oncorhynchus tshawytscha,Ergasilus,0
Prosopium williamsoni,Ergasilus,0
Ptychocheilus oregonensis,Ergasilus,0
Rhinichthys cataractae,Ergasilus,0
Richardsonius balteatus,Ergasilus,0
Salmo gairdneri,Ergasilus,0
Salvelinus malma,Ergasilus,0
Salvelinus namaycush,Ergasilus,0
Host species,Salmincola,48
Catostomus catostomus,Salmincola,0
Catostomus macrocheilus,Salmincola,0
Cottus asper,Salmincola,0
Cottus cognatus,Salmincola,0
Lota lota,Salmincola,0
Mylocheilus caurinus,Salmincola,0
Oncorhynchus nerka,Salmincola,0
Oncorhynchus tshawytscha,Salmincola,1.8
Prosopium williamsoni,Salmincola,0
Ptychocheilus oregonensis,Salmincola,0
Rhinichthys cataractae,Salmincola,0
Richardsonius balteatus,Salmincola,0
Salmo gairdneri,Salmincola,11.2
Salvelinus malma,Salmincola,0
Salvelinus namaycush,Salmincola,0
Host species,Salmincola.1,49
Catostomus catostomus,Salmincola.1,0
Catostomus macrocheilus,Salmincola.1,0
Cottus asper,Salmincola.1,0
Cottus cognatus,Salmincola.1,0
Lota lota,Salmincola.1,0
Mylocheilus caurinus,Salmincola.1,0
Oncorhynchus nerka,Salmincola.1,0
Oncorhynchus tshawytscha,Salmincola.1,0
Prosopium williamsoni,Salmincola.1,0.7
Ptychocheilus oregonensis,Salmincola.1,0
Rhinichthys cataractae,Salmincola.1,0
Richardsonius balteatus,Salmincola.1,0
Salmo gairdneri,Salmincola.1,0
Salvelinus malma,Salmincola.1,30.6
Salvelinus namaycush,Salmincola.1,53.8
Host species,Salmincola.2,50
Catostomus catostomus,Salmincola.2,0
Catostomus macrocheilus,Salmincola.2,0
Cottus asper,Salmincola.2,0
Cottus cognatus,Salmincola.2,0
Lota lota,Salmincola.2,0
Mylocheilus caurinus,Salmincola.2,0
Oncorhynchus nerka,Salmincola.2,0
Oncorhynchus tshawytscha,Salmincola.2,0
Prosopium williamsoni,Salmincola.2,1.4
Ptychocheilus oregonensis,Salmincola.2,0
Rhinichthys cataractae,Salmincola.2,0
Richardsonius balteatus,Salmincola.2,0
Salmo gairdneri,Salmincola.2,0
Salvelinus malma,Salmincola.2,0
Salvelinus namaycush,Salmincola.2,0
Host species,Salmincola.3,51
Catostomus catostomus,Salmincola.3,0
Catostomus macrocheilus,Salmincola.3,0
Cottus asper,Salmincola.3,0
Cottus cognatus,Salmincola.3,0
Lota lota,Salmincola.3,0
Mylocheilus caurinus,Salmincola.3,0
Oncorhynchus nerka,Salmincola.3,0
Oncorhynchus tshawytscha,Salmincola.3,0
Prosopium williamsoni,Salmincola.3,9.7
Ptychocheilus oregonensis,Salmincola.3,0
Rhinichthys cataractae,Salmincola.3,0
Richardsonius balteatus,Salmincola.3,0
Salmo gairdneri,Salmincola.3,0
Salvelinus malma,Salmincola.3,0
Salvelinus namaycush,Salmincola.3,0
